,site_id,transect,a_b,site,reserve,habitat,sample_date,sample_year,depth,depth_category,season,visibility,factor_visibility,observer,species,size,distance,date_id,taxonomy_group,long,lat,tag,a,b,fish_weight,norm_wt,Diet
121,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
122,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
123,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
124,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
125,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
126,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
127,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
128,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
129,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
130,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
131,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
132,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
133,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
134,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
135,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
136,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
137,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
138,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
139,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
140,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
141,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
142,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv103Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
143,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,20.99440994,0.205672839,H
144,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
145,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
146,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
147,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
148,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
149,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
150,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
151,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
152,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
153,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
154,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Coris julis,6,1,16757,fish,35.092,33.073,Achziv102Fall2015,0.0068,3.1178,1.813964908,0.000548007,Ma
155,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
156,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
157,Achziv10,1,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Epinephelus marginatus,40,2.5,17291,fish,35.092,33.073,Achziv101Spring2017,0.0127,3.085,1112.138292,0.059113377,FC
158,Achziv10,1,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,6,2,17291,fish,35.092,33.073,Achziv101Spring2017,0.0147,3.0513,3.480889565,0.119086845,PK
159,Achziv10,1,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,6,4,17291,fish,35.092,33.073,Achziv101Spring2017,0.0147,3.0513,3.480889565,0.119086845,PK
160,Achziv10,1,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,6,4,17291,fish,35.092,33.073,Achziv101Spring2017,0.0147,3.0513,3.480889565,0.119086845,PK
161,Achziv10,1,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,6,4,17291,fish,35.092,33.073,Achziv101Spring2017,0.0147,3.0513,3.480889565,0.119086845,PK
162,Achziv10,1,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,6,4,17291,fish,35.092,33.073,Achziv101Spring2017,0.0147,3.0513,3.480889565,0.119086845,PK
163,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
164,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
165,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
166,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
167,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
168,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
169,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
170,Achziv10,2,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,5,2,17631,fish,35.092,33.073,Achziv102Spring2018,0.0147,3.0513,1.995650609,0.067524064,PK
171,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
172,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
173,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
174,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
175,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
176,Achziv10,4,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Chromis chromis,7,1.5,17631,fish,35.092,33.073,Achziv104Spring2018,0.0147,3.0513,5.571408267,0.191663018,PK
177,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
178,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
179,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
180,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
181,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
182,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,8,3,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,8.373669429,0.288948629,PK
183,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
184,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
185,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
186,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
187,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
188,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
189,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
190,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
191,Achziv10,3,a,Achziv,R,Rocky,10/04/2018,2018,10,10,Spring,6,0.555555556,SE,Siganus luridus,12.5,4,17631,fish,35.092,33.073,Achziv103Spring2018,0.011,3.04,23.76835496,0.233846546,H
192,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
193,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
194,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
195,Achziv10,2,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,1.5,16757,fish,35.092,33.073,Achziv102Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
196,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,4,16757,fish,35.092,33.073,Achziv101Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
197,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,4,16757,fish,35.092,33.073,Achziv101Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
198,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
199,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
200,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
201,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
202,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
203,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
204,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
205,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
206,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
207,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
208,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
209,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
210,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Chromis chromis,8,3,17479,fish,35.092,33.073,Achziv101Fall2017,0.0147,3.0513,8.373669429,0.288948629,PK
211,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus luridus,15,1.5,16757,fish,35.092,33.073,Achziv101Fall2015,0.011,3.04,41.37234263,0.412642298,H
212,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus luridus,15,1.5,16757,fish,35.092,33.073,Achziv101Fall2015,0.011,3.04,41.37234263,0.412642298,H
213,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Mycteroperca rubra,20,3,16757,fish,35.092,33.073,Achziv101Fall2015,0.008,3.065,77.75832981,0.009880848,FC
214,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Epinephelus costae,25,2,16757,fish,35.092,33.073,Achziv101Fall2015,0.0176,2.885,189.9195151,0.034561069,Ma
215,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus luridus,20,0,16757,fish,35.092,33.073,Achziv101Fall2015,0.011,3.04,99.20278668,1,H
216,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus luridus,20,0,16757,fish,35.092,33.073,Achziv101Fall2015,0.011,3.04,99.20278668,1,H
217,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Siganus rivulatus,8,0,17291,fish,35.092,33.073,Achziv102Spring2017,0.0075,3.203,5.856774349,NA,H
218,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Siganus rivulatus,8,0,17291,fish,35.092,33.073,Achziv102Spring2017,0.0075,3.203,5.856774349,NA,H
219,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
220,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
221,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
222,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,8,1.5,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,8.373669429,0.288948629,PK
223,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,8,1.5,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,8.373669429,0.288948629,PK
224,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,8,1.5,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,8.373669429,0.288948629,PK
225,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
226,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
227,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
228,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Chromis chromis,6,4,16757,fish,35.092,33.073,Achziv101Fall2015,0.0147,3.0513,3.480889565,0.119086845,PK
229,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
230,Achziv10,2,a,Achziv,R,Rocky,05/05/2017,2017,10,10,Spring,8,0.416666667,SE,Chromis chromis,7,1,17291,fish,35.092,33.073,Achziv102Spring2017,0.0147,3.0513,5.571408267,0.191663018,PK
231,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
232,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
233,Achziv10,1,a,Achziv,R,Rocky,18/11/2015,2015,10,10,Fall,12,0.277777778,SE,Siganus rivulatus,10,5,16757,fish,35.092,33.073,Achziv101Fall2015,0.0075,3.203,11.9690936,NA,H
234,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
235,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
236,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
237,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
238,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
239,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
240,Achziv10,1,a,Achziv,R,Rocky,09/11/2017,2017,10,10,Fall,8,0.416666667,SE,Siganus rivulatus,8,2,17479,fish,35.092,33.073,Achziv101Fall2017,0.0075,3.203,5.856774349,NA,H
241,Achziv10,4,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,7,0.476190476,SE,Siganus rivulatus,10,2,18554,fish,35.092,33.073,Achziv104Fall2020,0.0075,3.203,11.9690936,NA,H
