"","site_id","site","reserve","sample_date","sample_year","depth_category","season","visibility","date_id","taxonomy_group","long","lat","tag","species","total_ind","n_species_sample","n_ind_sample"
"180","Achziv10","Achziv","R","10/05/2022",2022,10,"Spring",9,19122,"fish",35.092,33.073,"Achziv104Spring2022","Siganus luridus",38,7,125
"181","Achziv10","Achziv","R","10/05/2022",2022,10,"Spring",9,19122,"fish",35.092,33.073,"Achziv104Spring2022","Thalassoma pavo",4,7,125
"182","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Chromis chromis",20,9,108
"183","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Epinephelus costae",1,9,108
"184","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Epinephelus marginatus",1,9,108
"185","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Mycteroperca rubra",4,9,108
"186","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Pagrus caeruleostictus",1,9,108
"187","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Pterois miles",1,9,108
"188","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Siganus luridus",40,9,108
"189","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Siganus rivulatus",10,9,108
"190","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv101Spring2020","Thalassoma pavo",30,9,108
"191","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Chromis chromis",160,8,205
"192","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Dasyatis pastinaca",4,8,205
"193","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Epinephelus costae",1,8,205
"194","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Epinephelus marginatus",4,8,205
"195","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Mycteroperca rubra",4,8,205
"196","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Pterois miles",1,8,205
"197","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Siganus rivulatus",11,8,205
"198","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv102Spring2020","Thalassoma pavo",20,8,205
"199","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv104Spring2020","Chromis chromis",5,6,138
"200","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv104Spring2020","Coris julis",20,6,138
"201","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv104Spring2020","Parupeneus forsskali",1,6,138
"202","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv104Spring2020","Serranus cabrilla",3,6,138
"203","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv104Spring2020","Siganus rivulatus",4,6,138
"204","Achziv10","Achziv","R","11/05/2020",2020,10,"Spring",8,18393,"fish",35.092,33.073,"Achziv104Spring2020","Thalassoma pavo",105,6,138
"205","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Epinephelus marginatus",3,7,323
"206","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Mycteroperca rubra",5,7,323
"207","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Pterois miles",2,7,323
"208","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Sargocentron rubrum",1,7,323
"209","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Scarus ghobban",2,7,323
"210","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Siganus luridus",200,7,323
"211","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv101Fall2021","Siganus rivulatus",110,7,323
"212","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Chromis chromis",1,9,129
"213","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Epinephelus costae",1,9,129
"214","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Epinephelus marginatus",1,9,129
"215","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Mycteroperca rubra",7,9,129
"216","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Parupeneus forsskali",5,9,129
"217","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Serranus cabrilla",1,9,129
"218","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Siganus luridus",66,9,129
"219","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Siganus rivulatus",45,9,129
"220","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv102Fall2021","Thalassoma pavo",2,9,129
"221","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv103Fall2021","Chromis chromis",170,6,189
"222","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv103Fall2021","Epinephelus marginatus",4,6,189
"223","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv103Fall2021","Mycteroperca rubra",2,6,189
"224","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv103Fall2021","Parupeneus forsskali",2,6,189
"225","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv103Fall2021","Sargocentron rubrum",1,6,189
"226","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv103Fall2021","Siganus rivulatus",10,6,189
"227","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv104Fall2021","Epinephelus costae",1,6,200
"228","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv104Fall2021","Epinephelus marginatus",3,6,200
"229","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv104Fall2021","Mycteroperca rubra",13,6,200
"230","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv104Fall2021","Siganus luridus",80,6,200
"231","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv104Fall2021","Siganus rivulatus",100,6,200
"232","Achziv10","Achziv","R","14/10/2021",2021,10,"Fall",8,18914,"fish",35.092,33.073,"Achziv104Fall2021","Thalassoma pavo",3,6,200
"233","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Chromis chromis",11,8,82
"234","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Coris julis",3,8,82
"235","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Epinephelus costae",1,8,82
"236","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Epinephelus sp",2,8,82
"237","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Mycteroperca rubra",1,8,82
"238","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Siganus luridus",7,8,82
"239","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Siganus rivulatus",54,8,82
"240","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv101Fall2015","Thalassoma pavo",3,8,82
"241","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv102Fall2015","Chromis chromis",83,6,144
"242","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv102Fall2015","Coris julis",2,6,144
"243","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv102Fall2015","Gobius bucchichi",1,6,144
"244","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv102Fall2015","Siganus luridus",17,6,144
"245","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv102Fall2015","Siganus rivulatus",37,6,144
"246","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv102Fall2015","Thalassoma pavo",4,6,144
"247","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv103Fall2015","Chromis chromis",20,4,64
"248","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv103Fall2015","Coris julis",4,4,64
"249","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv103Fall2015","Siganus rivulatus",24,4,64
"250","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv103Fall2015","Thalassoma pavo",16,4,64
"251","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Chromis chromis",32,7,66
"252","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Coris julis",5,7,66
"253","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Epinephelus costae",1,7,66
"254","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Gobius sp",1,7,66
"255","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Siganus luridus",8,7,66
"256","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Siganus rivulatus",11,7,66
"257","Achziv10","Achziv","R","18/11/2015",2015,10,"Fall",12,16757,"fish",35.092,33.073,"Achziv104Fall2015","Thalassoma pavo",8,7,66
"258","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Mycteroperca rubra",4,7,248
"259","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Parupeneus forsskali",2,7,248
"260","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Sargocentron rubrum",1,7,248
"261","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Serranus scriba",2,7,248
"262","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Siganus luridus",140,7,248
"263","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Siganus rivulatus",95,7,248
"264","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",5,18554,"fish",35.092,33.073,"Achziv101Fall2020","Thalassoma pavo",4,7,248
"265","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Chromis chromis",100,9,176
"266","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Epinephelus marginatus",2,9,176
"267","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Mycteroperca rubra",11,9,176
"268","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Parupeneus forsskali",1,9,176
"269","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Sargocentron rubrum",1,9,176
"270","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Siganus luridus",42,9,176
"271","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Siganus rivulatus",15,9,176
"272","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Sparisoma cretense",1,9,176
"273","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv102Fall2020","Thalassoma pavo",3,9,176
"274","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv103Fall2020","Epinephelus marginatus",4,6,200
"275","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv103Fall2020","Mycteroperca rubra",28,6,200
"276","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv103Fall2020","Parupeneus forsskali",7,6,200
"277","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv103Fall2020","Siganus luridus",50,6,200
"278","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv103Fall2020","Siganus rivulatus",100,6,200
"279","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv103Fall2020","Thalassoma pavo",11,6,200
"280","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Chromis chromis",127,9,193
"281","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Epinephelus costae",1,9,193
"282","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Epinephelus marginatus",4,9,193
"283","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Mycteroperca rubra",1,9,193
"284","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Parupeneus forsskali",2,9,193
"285","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Sargocentron rubrum",1,9,193
"286","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Siganus luridus",5,9,193
"287","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Siganus rivulatus",50,9,193
"288","Achziv10","Achziv","R","19/10/2020",2020,10,"Fall",7,18554,"fish",35.092,33.073,"Achziv104Fall2020","Sparisoma cretense",2,9,193
"289","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv101Spring2015","Chromis chromis",6,2,7
"290","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv101Spring2015","Epinephelus marginatus",1,2,7
"291","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv102Spring2015","Chromis chromis",3,5,7
"292","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv102Spring2015","Coris julis",1,5,7
"293","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv102Spring2015","Epinephelus marginatus",1,5,7
"294","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv102Spring2015","Sargocentron rubrum",1,5,7
"295","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv102Spring2015","Thalassoma pavo",1,5,7
"296","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv103Spring2015","Chromis chromis",2,3,4
"297","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv103Spring2015","Epinephelus marginatus",1,3,4
"298","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv103Spring2015","Mycteroperca rubra",1,3,4
"299","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv104Spring2015","Chromis chromis",5,3,13
"300","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv104Spring2015","Epinephelus marginatus",2,3,13
"301","Achziv10","Achziv","R","20/04/2015",2015,10,"Spring",10,16545,"fish",35.092,33.073,"Achziv104Spring2015","Thalassoma pavo",6,3,13
"302","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Chromis chromis",10,7,128
"303","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Epinephelus marginatus",3,7,128
"304","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Mycteroperca rubra",28,7,128
"305","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Parupeneus forsskali",4,7,128
"306","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Siganus luridus",8,7,128
"307","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Siganus rivulatus",50,7,128
"308","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv101Spring2021","Thalassoma pavo",25,7,128
"309","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Epinephelus costae",2,7,58
"310","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Epinephelus marginatus",1,7,58
"311","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Mycteroperca rubra",1,7,58
"312","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Serranus scriba",2,7,58
"313","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Siganus luridus",10,7,58
"314","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Siganus rivulatus",40,7,58
"315","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",7,18737,"fish",35.092,33.073,"Achziv103Spring2021","Thalassoma pavo",2,7,58
"316","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Chromis chromis",20,7,88
"317","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Coris julis",1,7,88
"318","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Mycteroperca rubra",5,7,88
"319","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Parupeneus forsskali",1,7,88
"320","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Siganus rivulatus",48,7,88
"321","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Sparisoma cretense",2,7,88
"322","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv102Spring2021","Thalassoma pavo",11,7,88
"323","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv104Spring2021","Chromis chromis",2,9,109
"324","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv104Spring2021","Epinephelus marginatus",6,9,109
"325","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv104Spring2021","Mycteroperca rubra",4,9,109
"326","Achziv10","Achziv","R","20/04/2021",2021,10,"Spring",8,18737,"fish",35.092,33.073,"Achziv104Spring2021","Sargocentron rubrum",1,9,109
